ST_CODE,ST_NAME,PC_NO,PC_NAME,PC_TYPE,MONTH,YEAR,CAND_NAME,CAND_SEX,PARTYABBRE,TOTVOTPOLL
S18,ORISSA,11,Berhampur,GEN,3,2004,CHANDRA SEKHAR SAHU,M,INC,355973
S18,ORISSA,12,Koraput,ST,3,2004,GIRIDHAR GAMANG,M,INC,334748
S18,ORISSA,13,Nowrangpur,ST,3,2004,PARSURAM MAJHI,M,BJP,359989
S18,ORISSA,14,Kalahandi,GEN,3,2004,BIKRAM KESHARI DEO,M,BJP,357079
S18,ORISSA,15,Phulbani,SC,3,2004,SUGRIB SINGH,M,BJD,337951
S18,ORISSA,16,Bolangir,GEN,3,2004,SANGEETA KUMARI SINGH DEO,F,BJP,322912
S18,ORISSA,17,Sambalpur,GEN,3,2004,PRASANNA ACHARYA,M,BJD,390556
S18,ORISSA,18,Deogarh,GEN,3,2004,DHARMENDRA PRADHAN,M,BJP,426092
S18,ORISSA,19,Dhenkanal,GEN,3,2004,TATHAGATA SATAPATHY,M,BJD,423539
S18,ORISSA,20,Sundargarh,ST,3,2004,JUAL ORAM,M,BJP,336562
S18,ORISSA,21,Keonjhar,ST,3,2004,ANANTA NAYAK,M,BJP,355702
S19,PUNJAB,1,Gurdaspur,GEN,3,2004,VINOD KHANNA,M,BJP,387612
S19,PUNJAB,2,Amritsar,GEN,3,2004,NAVJOT SINGH SIDHU,M,BJP,394223
S19,PUNJAB,3,Tarn Taran,GEN,3,2004,DR. RATTAN SINGH AJNALA,M,SAD,364646
S19,PUNJAB,4,Jullundur,GEN,3,2004,RANA GURJEET SINGH,M,INC,344619
S19,PUNJAB,5,Phillaur,SC,3,2004,CHARANJIT SINGH ATWAL,M,SAD,324512
S19,PUNJAB,6,Hoshiarpur,GEN,3,2004,AVINASH RAI KHANNA,M,BJP,289815
S19,PUNJAB,7,Ropar,SC,3,2004,SUKHDEV SINGH LIBRA,M,SAD,347631
S19,PUNJAB,8,Patiala,GEN,3,2004,PRENEET KAUR,F,INC,409917
S19,PUNJAB,9,Ludhiana,GEN,3,2004,SHARANJIT SINGH DHILLON,M,SAD,329234
S19,PUNJAB,10,Sangrur,GEN,3,2004,SUKHDEV SINGH DHINDSA,M,SAD,286828
S19,PUNJAB,11,Bhatinda,SC,3,2004,PARAMJIT KAUR GULSHAN,F,SAD,323394
S19,PUNJAB,12,Faridkot,GEN,3,2004,SUKHBIR SINGH BADAL,M,SAD,475928
S19,PUNJAB,13,Ferozepur,GEN,3,2004,ZORA SINGH MAAN,M,SAD,357102
S20,RAJASTHAN,1,Ganganagar,SC,3,2004,NIHALCHAND MEGHWAL,M,BJP,331475
S20,RAJASTHAN,2,Bikaner,GEN,3,2004,DHARMENDRA,M,BJP,517802
S20,RAJASTHAN,3,Churu,GEN,3,2004,RAMSINGH KASWAN,M,BJP,400718
S20,RAJASTHAN,4,Jhunjhunu,GEN,3,2004,SHISH RAM OLA,M,INC,274168
S20,RAJASTHAN,5,Sikar,GEN,3,2004,SUBHASH MEHARIA,M,BJP,367546
S20,RAJASTHAN,6,Jaipur,GEN,3,2004,GIRDHARI LAL BHARGAVA,M,BJP,480730
S20,RAJASTHAN,7,Dausa,GEN,3,2004,SACHIN PILOT,M,INC,369935
S20,RAJASTHAN,8,Alwar,GEN,3,2004,DR. KARAN SINGH YADAV,M,INC,246833
S20,RAJASTHAN,9,Bharatpur,GEN,3,2004,VISHVENDRA SINGH,M,BJP,319904
S20,RAJASTHAN,10,Bayana,SC,3,2004,RAMSWAROOP KOLI,M,BJP,265051
S20,RAJASTHAN,11,Sawai Madhopur,ST,3,2004,NAMO NARAIN,M,INC,367553
S20,RAJASTHAN,12,Ajmer,GEN,3,2004,RASA SINGH RAWAT,M,BJP,314788
S20,RAJASTHAN,13,Tonk,SC,3,2004,KAILASH MEGHWAL,M,BJP,315717
S20,RAJASTHAN,14,Kota,GEN,3,2004,RAGHUVEER SINGH KOSHAL,M,BJP,298314
S20,RAJASTHAN,15,Jhalawar,GEN,3,2004,DUSHYANT SINGH,M,BJP,303845
S20,RAJASTHAN,16,Banswara,ST,3,2004,DHAN SINGH RAWAT,M,BJP,269239
S20,RAJASTHAN,17,Salumber,ST,3,2004,MAHAVEER BHAGORA,M,BJP,281659
S20,RAJASTHAN,18,Udaipur,GEN,3,2004,KIRAN MAHESHWARI,F,BJP,398059
S20,RAJASTHAN,19,Chittorgarh,GEN,3,2004,SHRICHAND KRIPLANI,M,BJP,375385
S20,RAJASTHAN,20,Bhilwara,GEN,3,2004,VIJAYENDRAPAL SINGH,M,BJP,317292
S20,RAJASTHAN,21,Pali,GEN,3,2004,PUSP JAIN,M,BJP,264114
S20,RAJASTHAN,22,Jalore,SC,3,2004,B. SUSHEELA,F,BJP,321255
S20,RAJASTHAN,23,Barmer,GEN,3,2004,MANVENDRA SINGH,M,BJP,631851
S20,RAJASTHAN,24,Jodhpur,GEN,3,2004,JASWANT SINGH BISHNOI,M,BJP,434352
S20,RAJASTHAN,25,Nagaur,GEN,3,2004,BHANWAR SINGH DANGAWAS,M,BJP,284657
S22,TAMIL NADU,1,Madras North,GEN,3,2004,KUPPUSAMI. C,M,DMK,570122
S22,TAMIL NADU,2,Madras Central,GEN,3,2004,DAYANIDHI MARAN,M,DMK,316329
S22,TAMIL NADU,3,Madras South,GEN,3,2004,"BAALU, T. R.",M,DMK,564578
S22,TAMIL NADU,4,Sriperumbudur,SC,3,2004,KRISHNASWAMY. A,M,DMK,517617
S22,TAMIL NADU,5,Chengalpattu,GEN,3,2004,"MOORTHY, A.K.",M,PMK,431643
S22,TAMIL NADU,6,Arakkonam,GEN,3,2004,"VELU, R.",M,PMK,386911
S22,TAMIL NADU,7,Vellore,GEN,3,2004,"KADER MOHIDEEN, K. M",M,DMK,436642
S22,TAMIL NADU,8,Tiruppattur,GEN,3,2004,"VENUGOPAL, D.",M,DMK,453786
S22,TAMIL NADU,9,Vandavasi,GEN,3,2004,"RAMACHANDRAN GINGEE, N.",M,MDMK,394903
S22,TAMIL NADU,10,Tindivanam,GEN,3,2004,DHANARAJU. K,M,PMK,367849
S22,TAMIL NADU,11,Cuddalore,GEN,3,2004,VENKATAPATHY. K,M,DMK,400059
S22,TAMIL NADU,12,Chidambaram,SC,3,2004,"PONNUSWAMY, E.",M,PMK,343424
S22,TAMIL NADU,13,Dharmapuri,GEN,3,2004,"SENTHIL, DR. R.",M,PMK,397540
S22,TAMIL NADU,14,Krishnagiri,GEN,3,2004,SUGAVANAM. E. G,M,DMK,403297
S22,TAMIL NADU,15,Rasipuram,SC,3,2004,RANI. K,F,INC,384170
S22,TAMIL NADU,16,Salem,GEN,3,2004,THANGKABALU K. V.,M,INC,444591
S22,TAMIL NADU,17,Tiruchengode,GEN,3,2004,SUBBULAKSHMI JAGADEESAN,F,DMK,501569
S22,TAMIL NADU,18,Nilgiris,GEN,3,2004,PRABHU R.,M,INC,494121
S22,TAMIL NADU,19,Gobichettipalayam,GEN,3,2004,"ELANGOVAN, E. V. K. S.",M,INC,426826
S22,TAMIL NADU,20,Coimbatore,GEN,3,2004,"SUBBARAYAN, K.",M,CPI,504981
S22,TAMIL NADU,21,Pollachi,SC,3,2004,"KRISHNAN, DR. C",M,MDMK,364988
S22,TAMIL NADU,22,Palani,GEN,3,2004,"KHARVENTHAN, S. K.",M,INC,448900
S22,TAMIL NADU,23,Dindigul,GEN,3,2004,"CHITTHAN, N. S. V.",M,INC,407116
S22,TAMIL NADU,24,Madurai,GEN,3,2004,"MOHAN, P.",M,CPM,414433
S22,TAMIL NADU,25,Periyakulam,GEN,3,2004,AARON RASHID J. M.,M,INC,346851
S22,TAMIL NADU,26,Karur,GEN,3,2004,"PALANISAMY, K. C.",M,DMK,450407
S22,TAMIL NADU,27,Tiruchirappalli,GEN,3,2004,GANESAN. L,M,MDMK,450907
S22,TAMIL NADU,28,Perambalur,SC,3,2004,"RAJA, A.",M,DMK,389708
S22,TAMIL NADU,29,Mayiladuturai,GEN,3,2004,MANI SHANKAR AIYAR,M,INC,411160
S22,TAMIL NADU,30,Nagapattinam,SC,3,2004,"VIJAYAN, A. K. S.",M,DMK,463389
S22,TAMIL NADU,31,Thanjavur,GEN,3,2004,PALANIMANICKAM. S. S.,M,DMK,400986
S22,TAMIL NADU,32,Pudukkottai,GEN,3,2004,"REGUPATHY, S.",M,DMK,466133
S22,TAMIL NADU,33,Sivaganga,GEN,3,2004,"CHIDAMBARAM, P.",M,INC,400393
S22,TAMIL NADU,34,Ramanathapuram,GEN,3,2004,BHAVANI RAJENTHIRAN. M. S. K.,F,DMK,335287
S22,TAMIL NADU,35,Sivakasi,GEN,3,2004,"RAVICHANDRAN, A",M,MDMK,469072
S22,TAMIL NADU,36,Tirunelveli,GEN,3,2004,"DHANUSKODI ATHITHAN, R.",M,INC,370127
S22,TAMIL NADU,37,Tenkasi,SC,3,2004,"APPADURAI, M.",M,CPI,348000
S22,TAMIL NADU,38,Tiruchendur,GEN,3,2004,RADHIKA SELVI. V,F,DMK,394484
S22,TAMIL NADU,39,Nagercoil,GEN,3,2004,BELLARMIN. A. V.,M,CPM,410091
S24,UTTAR PRADESH,1,Bijnor,SC,3,2004,Munshiram S/o Sri Ramcharan Singh,M,RLD,301599
S24,UTTAR PRADESH,2,Amroha,GEN,3,2004,HARISH NAGPAL,M,IND,287522
S24,UTTAR PRADESH,3,Moradabad,GEN,3,2004,DR. SHAFIQURRAHMAN BARQ,M,SP,218079
S24,UTTAR PRADESH,4,Rampur,GEN,3,2004,P. JAYA PRADA NAHATA,F,SP,289390
S24,UTTAR PRADESH,5,Sambhal,GEN,3,2004,PRO. RAM GOPAL YADAV,M,SP,357049
S24,UTTAR PRADESH,6,Budaun,GEN,3,2004,SALEEM IQBAL SHERVANI,M,SP,265713
S24,UTTAR PRADESH,7,Aonla,GEN,3,2004,KUNWAR SARVRAJ SINGH,M,JD(U),153322
S24,UTTAR PRADESH,8,Bareilly,GEN,3,2004,SANTOSH GANGWAR,M,BJP,269651
S24,UTTAR PRADESH,9,Pilibhit,GEN,3,2004,MANEKA GANDHI,F,BJP,255615
S24,UTTAR PRADESH,10,Shahjahanpur,GEN,3,2004,KUNWAR JITIN PRASAD,M,INC,220763
S24,UTTAR PRADESH,11,Kheri,GEN,3,2004,RAVI PRAKASH VERMA,M,SP,224602
S24,UTTAR PRADESH,12,Shahabad,GEN,3,2004,ILIYAS AZMI,M,BSP,210171
S24,UTTAR PRADESH,13,Sitapur,GEN,3,2004,RAJESH VERMA,M,BSP,171733
S24,UTTAR PRADESH,14,Misrikh,SC,3,2004,ASHOK KUMAR RAWAT,M,BSP,207062
S24,UTTAR PRADESH,15,Hardoi,SC,3,2004,USHA VERMA,F,SP,203445
S24,UTTAR PRADESH,16,Lucknow,GEN,3,2004,ATAL BIHARI VAJPAYEE,M,BJP,324714
S24,UTTAR PRADESH,17,Mohanlalganj,SC,3,2004,JAI PRAKASH,M,SP,148578
S24,UTTAR PRADESH,18,Unnao,GEN,3,2004,BRAJESH PATHAK,M,BSP,178366
S24,UTTAR PRADESH,19,Rae Bareli,GEN,3,2004,SONIA GANDHI,F,INC,378107
S24,UTTAR PRADESH,20,Pratapgarh,GEN,3,2004,"AKSHAY PRATAP SINGH ""GOPAL JI""",M,SP,238137
S24,UTTAR PRADESH,21,Amethi,GEN,3,2004,RAHUL GANDHI,M,INC,390179
S24,UTTAR PRADESH,22,Sultanpur,GEN,3,2004,MOHD. TAHIR,M,BSP,261564
S24,UTTAR PRADESH,23,Akbarpur,SC,3,2004,Shankhlal Majhi,M,SP,352159
S24,UTTAR PRADESH,24,Faizabad,GEN,3,2004,MITRASEN,M,BSP,207285
S24,UTTAR PRADESH,25,Bara Banki,SC,3,2004,KAMLA PRASAD,M,BSP,196370
S24,UTTAR PRADESH,26,Kaiserganj,GEN,3,2004,BENI PRASAD VERMA,M,SP,219920
S24,UTTAR PRADESH,27,Bahraich,GEN,3,2004,RUBAB SAYEDA,F,SP,188949
S24,UTTAR PRADESH,28,Balrampur,GEN,3,2004,BRIJ BHUSHAN SHARAN SINGH,M,BJP,270941
S24,UTTAR PRADESH,29,Gonda,GEN,3,2004,KIRTI VARDHAN SINGH  ALIAS RAJA BHAIYA,M,SP,251947
S24,UTTAR PRADESH,30,Basti,SC,3,2004,LAL MANI PRASAD,M,BSP,155223
S24,UTTAR PRADESH,31,Domariaganj,GEN,3,2004,MOHD. MUQUEEM,M,BSP,202544
S24,UTTAR PRADESH,32,Khalilabad,GEN,3,2004,BHALCHANDRA YADAVA,M,BSP,234712
S24,UTTAR PRADESH,33,Bansgaon,SC,3,2004,MAHAVEER PRASAD,M,INC,180388
S24,UTTAR PRADESH,34,Gorakhpur,GEN,3,2004,ADITYA NATH,M,BJP,353647
S24,UTTAR PRADESH,35,Maharajganj,GEN,3,2004,PANKAJ,M,BJP,228702
S24,UTTAR PRADESH,36,Padrauna,GEN,3,2004,BALESHWAR YADAV,M,NLP,206850
S24,UTTAR PRADESH,37,Deoria,GEN,3,2004,MOHAN SINGH,M,SP,237664
S24,UTTAR PRADESH,38,Salempur,GEN,3,2004,HARIKEVAL PRASAD,M,SP,195570
S24,UTTAR PRADESH,39,Ballia,GEN,3,2004,CHANDRA SHEKHAR,M,SJP(R),270136
S24,UTTAR PRADESH,40,Ghosi,GEN,3,2004,CHANDRADEO PRASAD RAJBHAR,M,SP,201468
S24,UTTAR PRADESH,41,Azamgarh,GEN,3,2004,RAMAKANT YADAV,M,BSP,258216
S24,UTTAR PRADESH,42,Lalganj,SC,3,2004,DAROGA PRASAD SAROJ,M,SP,283473
S24,UTTAR PRADESH,43,Machhlishahr,GEN,3,2004,UMAKANT YADAV,M,BSP,237438
S24,UTTAR PRADESH,44,Jaunpur,GEN,3,2004,PARASNATH YADAVA,M,SP,219614
S24,UTTAR PRADESH,45,Saidpur,SC,3,2004,TUFANI SAROJ,M,SP,231989
S24,UTTAR PRADESH,46,Ghazipur,GEN,3,2004,AFAJAL ANSARI,M,SP,415687
S24,UTTAR PRADESH,47,Chandauli,GEN,3,2004,KAILASH NATH SINGH YADAV,M,BSP,204625
S24,UTTAR PRADESH,48,Varanasi,GEN,3,2004,DR. RAJESH KUMAR MISHRA,M,INC,206904
S24,UTTAR PRADESH,49,Robertsganj,SC,3,2004,LALCHANDRA,M,BSP,189521
S24,UTTAR PRADESH,50,Mirzapur,GEN,3,2004,NARENDRA KUMAR KUSHWAHA,M,BSP,201942
S24,UTTAR PRADESH,51,Phulpur,GEN,3,2004,ATIQUE AHAMAD,M,SP,265432
S24,UTTAR PRADESH,52,Allahabad,GEN,3,2004,KUNWAR REWATI RAMAN SINGH URF MANI JI,M,SP,234008
S24,UTTAR PRADESH,53,Chail,SC,3,2004,SHAILENDRA KUMAR,M,SP,196206
S24,UTTAR PRADESH,54,Fatehpur,GEN,3,2004,MAHENDRA PRASAD NISHAD,M,BSP,163568
S24,UTTAR PRADESH,55,Banda,GEN,3,2004,SHYAMA CHARAN GUPT,M,SP,185099
S24,UTTAR PRADESH,56,Hamirpur,GEN,3,2004,RAJNARAYAN ALIAS RAJJU MAHRAJ,M,SP,220917
S24,UTTAR PRADESH,57,Jhansi,GEN,3,2004,CHANDRAPAL SINGH YADAV,M,SP,238782
S24,UTTAR PRADESH,58,Jalaun,SC,3,2004,BHANU PRATAP SINGH VERMA,M,BJP,195228
S24,UTTAR PRADESH,59,Ghatampur,SC,3,2004,RADHEY SHYAM KORI,M,SP,160117
S24,UTTAR PRADESH,60,Bilhaur,GEN,3,2004,RAJA RAM PAL,M,BSP,223195
S24,UTTAR PRADESH,61,Kanpur,GEN,3,2004,SHRIPRAKASH JAISWAL,M,INC,211109
S24,UTTAR PRADESH,62,Etawah,GEN,3,2004,RAGHURAJ SINGH SHAKYA,M,SP,367807
S24,UTTAR PRADESH,63,Kannauj,GEN,3,2004,AKHILESH YADAV,M,SP,464367
S24,UTTAR PRADESH,64,Farrukhabad,GEN,3,2004,CHANDRA BHUSHAN SINGH (MUNNOO BABU),M,SP,176129
S24,UTTAR PRADESH,65,Mainpuri,GEN,3,2004,DHARMENDRA YADAV,M,SP,348999
S24,UTTAR PRADESH,66,Jalesar,GEN,3,2004,PRO. S.P SINGH BAGHEL,M,SP,287091
S24,UTTAR PRADESH,67,Etah,GEN,3,2004,KU. DEVENDRA SINGH YADAV,M,SP,276156
S24,UTTAR PRADESH,68,Firozabad,SC,3,2004,RAM JI LAL SUMAN,M,SP,212383
S24,UTTAR PRADESH,69,Agra,GEN,3,2004,RAJ BABBAR,M,SP,243094
S24,UTTAR PRADESH,70,Mathura,GEN,3,2004,MANVENDRA SINGH,M,INC,187400
S24,UTTAR PRADESH,71,Hathras,SC,3,2004,KISHAN LAL DILER,M,BJP,175049
S24,UTTAR PRADESH,72,Aligarh,GEN,3,2004,BIJENDRA SINGH,M,INC,167142
S24,UTTAR PRADESH,73,Khurja,SC,3,2004,ASHOK KUMAR PRADHAN,M,BJP,214701
S24,UTTAR PRADESH,74,Bulandshahr,GEN,3,2004,KALYAN SINGH,M,BJP,258284
S24,UTTAR PRADESH,75,Hapur,GEN,3,2004,SURENDRA PRAKASH GOYAL,M,INC,235114
S24,UTTAR PRADESH,76,Meerut,GEN,3,2004,MOHD. SHAHID,M,BSP,252518
S24,UTTAR PRADESH,77,Baghpat,GEN,3,2004,AJIT SINGH,M,RLD,353181
S24,UTTAR PRADESH,78,Muzaffarnagar,GEN,3,2004,CH. MUNAWWAR HASAN,M,SP,306225
S24,UTTAR PRADESH,79,Kairana,GEN,3,2004,ANURADHA CHOUDHARY,F,RLD,523923
S24,UTTAR PRADESH,80,Saharanpur,GEN,3,2004,RASHEED MASOOD,M,SP,353272
S25,WEST BENGAL,1,Cooch Behar,SC,3,2004,Hiten Barman,M,AIFB,490982
S25,WEST BENGAL,2,Alipurduars,ST,3,2004,Joachim Baxla,M,RSP,384252
S25,WEST BENGAL,3,Jalpaiguri,GEN,3,2004,Minati Sen,F,CPM,424163
S25,WEST BENGAL,4,Darjeeling,GEN,3,2004,Dawa Narbula,M,INC,396973
S25,WEST BENGAL,5,Raiganj,GEN,3,2004,Priya Ranjan Dasmunsi,M,INC,421904
S25,WEST BENGAL,6,Balurghat,SC,3,2004,Ranen Barman,M,RSP,415298
S25,WEST BENGAL,7,Malda,GEN,3,2004,A. B. A. Ghani Khan Choudhury,M,INC,412913
S25,WEST BENGAL,8,Jangipur,GEN,3,2004,Pranab Mukherjee,M,INC,431647
S25,WEST BENGAL,9,Murshidabad,GEN,3,2004,Abdul Mannan Hossain,M,INC,461895
S25,WEST BENGAL,10,Berhampore,GEN,3,2004,Adhir Ranjan Chowdhury,M,INC,508095
S25,WEST BENGAL,11,Krishnagar,GEN,3,2004,Jyotirmoyee Sikdar,F,CPM,397561
S25,WEST BENGAL,12,Nabadwip,SC,3,2004,Alakesh Das,M,CPM,560176
S25,WEST BENGAL,13,Barasat,GEN,3,2004,Subrata Bose,M,AIFB,520384
S25,WEST BENGAL,14,Basirhat,GEN,3,2004,Ajay Chakraborty,M,CPI,462605
S25,WEST BENGAL,15,Joynagar,SC,3,2004,Sanat Kumar Mandal,M,RSP,450043
S25,WEST BENGAL,16,Mathurapur,SC,3,2004,Basudeb Barman,M,CPM,440862
S25,WEST BENGAL,17,Diamond Harbour,GEN,3,2004,Samik Lahiri,M,CPM,430890
S25,WEST BENGAL,18,Jadavpur,GEN,3,2004,Sujan Chakraborty,M,CPM,505396
S25,WEST BENGAL,19,Barrackpore,GEN,3,2004,Tarit Baran Topdar,M,CPM,443048
S25,WEST BENGAL,20,Dum Dum,GEN,3,2004,Amitava Nandy,M,CPM,619325
S25,WEST BENGAL,21,Calcutta North West,GEN,3,2004,Sudhangshu Seal,M,CPM,151772
S25,WEST BENGAL,22,Calcutta North East,GEN,3,2004,Md. Salim,M,CPM,284427
S25,WEST BENGAL,23,Calcutta South,GEN,3,2004,Mamata Banerjee,F,AITC,393561
S25,WEST BENGAL,24,Howrah,GEN,3,2004,Swadesh Chakrabortty,M,CPM,489444
S25,WEST BENGAL,25,Uluberia,GEN,3,2004,Hannan Mollah,M,CPM,424749
S25,WEST BENGAL,26,Serampore,GEN,3,2004,Santasri Chatterjee,M,CPM,404082
S25,WEST BENGAL,27,Hooghly,GEN,3,2004,Rupchand Pal,M,CPM,496890
S25,WEST BENGAL,28,Arambagh,GEN,3,2004,Anil Basu,M,CPM,744464
S25,WEST BENGAL,29,Panskura,GEN,3,2004,Gurudas Dasgupta,M,CPI,541513
S25,WEST BENGAL,30,Tamluk,GEN,3,2004,Seth Lakshman Chandra,M,CPM,507228
S25,WEST BENGAL,31,Contai,GEN,3,2004,Prasanta Pradhan,M,CPM,464743
S25,WEST BENGAL,32,Midnapore,GEN,3,2004,Prabodh Panda,M,CPI,480034
S25,WEST BENGAL,33,Jhargram,ST,3,2004,Rupchand Murmu,M,CPM,509045
S25,WEST BENGAL,34,Purulia,GEN,3,2004,Bir Singh Mahato,M,AIFB,341057
S25,WEST BENGAL,35,Bankura,GEN,3,2004,Acharia Basudeb,M,CPM,417798
S25,WEST BENGAL,36,Vishnupur,SC,3,2004,Susmita Bauri,F,CPM,518507
S25,WEST BENGAL,37,Durgapur,SC,3,2004,Sunil Khan,M,CPM,505250
S25,WEST BENGAL,38,Asansol,GEN,3,2004,Bikash Chowdhury,M,CPM,369832
S25,WEST BENGAL,39,Burdwan,GEN,3,2004,Nikhilananda Sar,M,CPM,673091
S25,WEST BENGAL,40,Katwa,GEN,3,2004,Mahboob Zahedi,M,CPM,494716
S25,WEST BENGAL,41,Bolpur,GEN,3,2004,Chatterjee Somnath,M,CPM,504836
S25,WEST BENGAL,42,Birbhum,SC,3,2004,Ram Chandra Dome,M,CPM,372294
S26,CHHATTISGARH,1,Surguja,ST,3,2004,NAND KUMAR SAI,M,BJP,357108
S26,CHHATTISGARH,2,Raigarh,ST,3,2004,VISHNUDEO SAI,M,BJP,329057
S26,CHHATTISGARH,3,Janjgir,GEN,3,2004,KARUNA SHUKLA,F,BJP,303655
S26,CHHATTISGARH,4,Bilaspur,SC,3,2004,PUNNULAL MOHLE,M,BJP,324729
S26,CHHATTISGARH,5,Sarangarh,SC,3,2004,GUHARAM AJGALLE,M,BJP,242575
S26,CHHATTISGARH,6,Raipur,GEN,3,2004,RAMESH BAIS,M,BJP,376029
S26,CHHATTISGARH,7,Mahasamund,GEN,3,2004,AJIT  JOGI,M,INC,414647
S26,CHHATTISGARH,8,Kanker,ST,3,2004,SOHAN POTAI,M,BJP,274294
S26,CHHATTISGARH,9,Bastar,ST,3,2004,BALIRAM KASHYAP,M,BJP,212893
S26,CHHATTISGARH,10,Durg,GEN,3,2004,TARACHAND SAHU,M,BJP,382757
S26,CHHATTISGARH,11,Rajnandgaon,GEN,3,2004,PRADEEP GANDHI,M,BJP,314520
S27,JHARKHAND,1,Rajmahal,ST,3,2004,HEMLAL MURMU,M,JMM,226411
S27,JHARKHAND,2,Dumka,ST,3,2004,SHIBU SOREN,M,JMM,339542
S27,JHARKHAND,3,Godda,GEN,3,2004,FURKAN ANSARI,M,INC,373138
S27,JHARKHAND,4,Chatra,GEN,3,2004,DHIRENDRA AGARWAL,M,RJD,121464
S27,JHARKHAND,5,Kodarma,GEN,3,2004,BABULAL MARANDI,M,BJP,366656
S27,JHARKHAND,6,Giridih,GEN,3,2004,TEK LAL MAHTO,M,JMM,350255
S27,JHARKHAND,7,Dhanbad,GEN,3,2004,CHANDRA SHEKHAR DUBEY,M,INC,355499
S27,JHARKHAND,8,Ranchi,GEN,3,2004,SUBODH KANT SAHAY,M,INC,284035
S27,JHARKHAND,9,Jamshedpur,GEN,3,2004,SUNIL KUMAR MAHATO,M,JMM,396056
S27,JHARKHAND,10,Singhbhum,ST,3,2004,BAGUN SUMBRAI,M,INC,221343
S27,JHARKHAND,11,Khunti,ST,3,2004,SUSHILA KERKETTA,F,INC,218158
S27,JHARKHAND,12,Lohardaga,ST,3,2004,RAMESHWAR ORAON,M,INC,223920
S27,JHARKHAND,13,Palamau,SC,3,2004,MANOJ KUMAR,M,RJD,206733
S27,JHARKHAND,14,Hazaribagh,GEN,3,2004,BHUBNESHWAR PRASAD MEHTA,M,CPI,356058
S28,UTTARANCHAL,1,Tehri Garhwal,GEN,3,2004,MANABENDRA SHAH,M,BJP,267395
S28,UTTARANCHAL,2,Garhwal,GEN,3,2004,MAJ. GEN. ( RETD) BHUWAN CHANDRA KHANDURI (AVSM),M,BJP,257726
S28,UTTARANCHAL,3,Almora,GEN,3,2004,BACHI SINGH RAWAT,M,BJP,225742
S28,UTTARANCHAL,4,Nainital,GEN,3,2004,K. C. SINGH BABA,M,INC,275658
S28,UTTARANCHAL,5,Hardwar,SC,3,2004,RAJENDRA KUMAR,M,SP,157331
U05,DELHI,1,New Delhi,GEN,3,2004,AJAY MAKAN,M,INC,105415
U05,DELHI,2,South Delhi,GEN,3,2004,VIJAY KUMAR MALHOTRA,M,BJP,240654
U05,DELHI,3,Outer Delhi,GEN,3,2004,SAJJAN KUMAR,M,INC,855543
U05,DELHI,4,East Delhi,GEN,3,2004,SANDEEP DIKSHIT,M,INC,669527
U05,DELHI,5,Chandni Chowk,GEN,3,2004,KAPIL SIBAL,M,INC,127396
U05,DELHI,6,Delhi Sadar,GEN,3,2004,JAGDISH TYTLER,M,INC,140073
U05,DELHI,7,Karol Bagh,SC,3,2004,KRISHNA TIRATH,F,INC,138596
S01,ANDHRA PRADESH,1,Srikakulam,GEN,3,2005,YERRANNAIDU KINJARAPU,M,TDP,361906
S01,ANDHRA PRADESH,2,Parvathipuram,ST,3,2005,KISHORE CHANDRA SURYANARAYANA DEO VYRICHERLA,M,INC,321788
S01,ANDHRA PRADESH,3,Bobbili,GEN,3,2005,KONDAPALLI PYDITHALLI NAIDU,M,TDP,373922
S01,ANDHRA PRADESH,4,Visakhapatnam,GEN,3,2005,JANARDHANA REDDY NEDURUMALLI,M,INC,524122
S01,ANDHRA PRADESH,5,Bhadrachalam,ST,3,2005,MIDIYAM BABU RAO,M,CPM,373148
S01,ANDHRA PRADESH,6,Anakapalli,GEN,3,2005,CHALAPATHIRAO PAPPALA,M,TDP,385406
S01,ANDHRA PRADESH,7,Kakinada,GEN,3,2005,MALLIPUDI MANGAPATI PALLAM RAJU,M,INC,410982
S01,ANDHRA PRADESH,8,Rajahmundry,GEN,3,2005,ARUNA KUMAR VUNDAVALLI,M,INC,413927
S01,ANDHRA PRADESH,9,Amalapuram,SC,3,2005,G.V. HARSHA KUMAR,M,INC,350346
S01,ANDHRA PRADESH,10,Narasapur,GEN,3,2005,CHEGONDI VENKATA HARIRAMA JOGAIAH,M,INC,402761
S01,ANDHRA PRADESH,11,Eluru,GEN,3,2005,KAVURU  SAMBA SIVA RAO,M,INC,499191
S01,ANDHRA PRADESH,12,Machilipatnam,GEN,3,2005,BADIGA RAMAKRISHNA,M,INC,387127
S01,ANDHRA PRADESH,13,Vijayawada,GEN,3,2005,RAJAGOPAL LAGADAPATI,M,INC,519624
S01,ANDHRA PRADESH,14,Tenali,GEN,3,2005,BALASHOWRY VALLABHANENI,M,INC,366843
S01,ANDHRA PRADESH,15,Guntur,GEN,3,2005,RAYAPATI  SAMBASIVA RAO,M,INC,466221
S01,ANDHRA PRADESH,16,Bapatla,GEN,3,2005,DAGGUBATI PURANDARESWARI,F,INC,411099
S01,ANDHRA PRADESH,17,Narasaraopet,GEN,3,2005,MEKAPATI RAJAMOHAN REDDY,M,INC,481310
S01,ANDHRA PRADESH,18,Ongole,GEN,3,2005,SREENIVASULU REDDY MAGUNTA,M,INC,446584
S01,ANDHRA PRADESH,19,Nellore,SC,3,2005,PANABAKA LAKSHMI,F,INC,450129
