ST_CODE,PC_NAME,ST_NAME,CAND_NAME,PARTYABBRE,YEAR,PC_NO,PC_TYPE,MONTH,CAND_SEX,TOTVOTPOLL
S13,HINGOLI,MAHARASHTRA,SURYAKANTA  PATIL,INC,1998,29,GEN,3,F,345439
S13,NANDED,MAHARASHTRA,PATIL BHASKARRAO BAPURAO,INC,1998,30,GEN,3,M,337744
S13,PARBHANI,MAHARASHTRA,WARPUDKAR SURESHRAO AMBADASRAO,INC,1998,31,GEN,3,M,320415
S13,JALNA,MAHARASHTRA,PAWAR UTTAMSINH RAJDHARSINH,BJP,1998,32,GEN,3,M,290312
S13,AURANGABAD,MAHARASHTRA,RAMKRISHNA BABA PATIL,INC,1998,33,GEN,3,M,408168
S13,BEED,MAHARASHTRA,JAISINGRAO GAIKWAD PATIL,BJP,1998,34,GEN,3,M,300307
S13,LATUR,MAHARASHTRA,PATIL SHIVRAJ VISHWANATH,INC,1998,35,GEN,3,M,322265
S13,OSMANABAD,MAHARASHTRA,ARVIND TULSHIRAM KAMBLE,INC,1998,36,SC,3,M,280592
S13,SHOLAPUR,MAHARASHTRA,SHINDE SUSHILKUMAR SAMBHAJIRAO,INC,1998,37,GEN,3,M,336346
S13,PANDHARPUR,MAHARASHTRA,THORAT SANDIPAN BHAGWAN,INC,1998,38,SC,3,M,313676
S13,AHMEDNAGAR,MAHARASHTRA,E.V. ALIAS BALASAHEB VIKHE PATIL,SHS,1998,39,GEN,3,M,323024
S13,KOPARGAON,MAHARASHTRA,TANPURE PRASAD BABURAO,INC,1998,40,GEN,3,M,335730
S13,KHED,MAHARASHTRA,MOHOL ASHOK NAMDEORAO,INC,1998,41,GEN,3,M,349470
S13,PUNE,MAHARASHTRA,TUPE VITTHAL  BABURAO,INC,1998,42,GEN,3,M,434915
S13,BARAMATI,MAHARASHTRA,PAWAR SHARADCHANDRA GOVINDRAO,INC,1998,43,GEN,3,M,529059
S13,SATARA,MAHARASHTRA,ABHAYSINH SHAHUMAHARAJ BHOSALE,INC,1998,44,GEN,3,M,389238
S13,KARAD,MAHARASHTRA,CHAVAN PRITHVIRAJ DAJISAHEB,INC,1998,45,GEN,3,M,399797
S13,SANGLI,MAHARASHTRA,PATIL MADAN VISHWANATH,INC,1998,46,GEN,3,M,338900
S13,ICHALKARANJI,MAHARASHTRA,AWADE KALLAPPA BABURAO,INC,1998,47,GEN,3,M,344817
S13,KOLHAPUR,MAHARASHTRA,MANDLIK SADASHIV RAO DADOBA,INC,1998,48,GEN,3,M,367951
S18,MAYURBHANJ,ORISSA,SALKHAN MURMU,BJP,1998,1,ST,3,M,249255
S18,BALASORE,ORISSA,MAHAMEGHABHAN AIRA KHARABELA SWAIN,BJP,1998,2,GEN,3,M,421068
S18,BHADRAK,ORISSA,ARJUN CHARAN SETHI,BJD,1998,3,SC,3,M,350322
S18,JAJPUR,ORISSA,RAMA CHANDRA MALLICK,INC,1998,4,SC,3,M,283455
S18,KENDRAPARA,ORISSA,PRABHAT KUMAR SAMANTARAY,BJD,1998,5,GEN,3,M,282736
S18,CUTTACK,ORISSA,BHARTRUHARI MAHATAB,BJD,1998,6,GEN,3,M,350314
S18,JAGATSINGHPUR,ORISSA,RANJIB BISWAL,INC,1998,7,GEN,3,M,337492
S18,PURI,ORISSA,BRAJA KISHORE TRIPATHY,BJD,1998,8,GEN,3,M,358978
S18,BHUBANESWAR,ORISSA,PRASAMNA KUMAR  PATASANI,BJD,1998,9,GEN,3,M,378849
S18,ASKA,ORISSA,NAVEEN PATNAIK,BJD,1998,10,GEN,3,M,310751
S18,BERHAMPUR,ORISSA,SMT. JAYANTI PATNAIK,INC,1998,11,GEN,3,F,271044
S18,KORAPUT,ORISSA,GIRIDHAR GAMANG,INC,1998,12,ST,3,M,267425
S18,NOWRANGPUR,ORISSA,KHAGAPATI PRADHANI,INC,1998,13,ST,3,M,280444
S18,KALAHANDI,ORISSA,BIKRAM KESHARI DEO,BJP,1998,14,GEN,3,M,344703
S18,PHULBANI,ORISSA,PADMANAVA BEHERA,BJD,1998,15,SC,3,M,332786
S18,BOLANGIR,ORISSA,SANGEETA KUMARI SINGHDEO,BJP,1998,16,GEN,3,F,360575
S18,SAMBALPUR,ORISSA,PRASANNA ACHARYA,BJD,1998,17,GEN,3,M,310870
S18,DEOGARH,ORISSA,DEBENDRA PRADHAN,BJP,1998,18,GEN,3,M,346820
S18,DHENKANAL,ORISSA,TATHAGATA SATAPATHY,BJD,1998,19,GEN,3,M,299156
S18,SUNDARGARH,ORISSA,JUAL ORAM,BJP,1998,20,ST,3,M,316069
S18,KEONJHAR,ORISSA,UPENDRANATH NAYAK,BJP,1998,21,ST,3,M,347906
S19,GURDASPUR,PUNJAB,VINOD KHANNA,BJP,1998,1,GEN,3,M,398527
S19,AMRITSAR,PUNJAB,DAYA SINGH SODHI,BJP,1998,2,GEN,3,M,361133
S19,TARN TARAN,PUNJAB,PREM SINGH LALPURA,SAD,1998,3,GEN,3,M,355653
S19,JULLUNDUR,PUNJAB,INDER KUMAR GUJRAL,JD,1998,4,GEN,3,M,380785
S19,PHILLAUR,PUNJAB,SATNAM SINGH KAINTH,IND,1998,5,SC,3,M,343856
S19,HOSHIARPUR,PUNJAB,KAMAL CHAUDHURY,BJP,1998,6,GEN,3,M,304091
S19,ROPAR,PUNJAB,SATWINDER KAUR,SAD,1998,7,SC,3,F,378487
S19,PATIALA,PUNJAB,PREM SINGH CHANDUMAJRA,SAD,1998,8,GEN,3,M,410937
S19,LUDHIANA,PUNJAB,AMRIK SINGH ALIWAL,SAD,1998,9,GEN,3,M,370115
S19,SANGRUR,PUNJAB,SURJIT SINGH BARNALA,SAD,1998,10,GEN,3,M,297393
S19,BHATINDA,PUNJAB,CHATIN SINGH SAMAON,SAD,1998,11,SC,3,M,359527
S19,FARIDKOT,PUNJAB,SUKHBIR SINGH BADAL,SAD,1998,12,GEN,3,M,439749
S19,FEROZEPUR,PUNJAB,ZORA SINGH,SAD,1998,13,GEN,3,M,389908
S20,GANGANAGAR,RAJASTHAN,ENG. SHANKAR PANNU,INC,1998,1,SC,3,M,335052
S20,BIKANER,RAJASTHAN,BALRAM JAKHAR,INC,1998,2,GEN,3,M,560257
S20,CHURU,RAJASTHAN,NARENDRA BUDANIA,INC,1998,3,GEN,3,M,347690
S20,JHUNJHUNU,RAJASTHAN,SISRAM OLA,AIIC(S),1998,4,GEN,3,M,338526
S20,SIKAR,RAJASTHAN,SUBHASH MAHARIYA,BJP,1998,5,GEN,3,M,293502
S20,JAIPUR,RAJASTHAN,GIRDHARI LAL BHARGAVA,BJP,1998,6,GEN,3,M,445608
S20,DAUSA,RAJASTHAN,RAJESH PILOT,INC,1998,7,GEN,3,M,415287
S20,ALWAR,RAJASTHAN,GHASI RAM YADAV,INC,1998,8,GEN,3,M,203574
S20,BHARATPUR,RAJASTHAN,K. NATWAR SINGH,INC,1998,9,GEN,3,M,252617
S20,BAYANA,RAJASTHAN,GANGARAM KOLI,BJP,1998,10,SC,3,M,226249
S20,SAWAI MADHOPUR,RAJASTHAN,USHA,INC,1998,11,ST,3,F,282472
S20,AJMER,RAJASTHAN,PRABHA THAKUR,INC,1998,12,GEN,3,F,290524
S20,TONK,RAJASTHAN,DOWARKA PARSHAD BAIRWA,INC,1998,13,SC,3,M,312307
S20,KOTA,RAJASTHAN,RAM NARAIN MEENA,INC,1998,14,GEN,3,M,364183
S20,JHALAWAR,RAJASTHAN,VASUNDHARA RAJE,BJP,1998,15,GEN,3,F,333746
S20,BANSWARA,RAJASTHAN,MAHENDRAJEET SINGH,INC,1998,16,ST,3,M,323588
S20,SALUMBER,RAJASTHAN,BHERU LAL (MEENA),INC,1998,17,ST,3,M,315704
S20,UDAIPUR,RAJASTHAN,SHANTI LAL CHAPLOT,BJP,1998,18,GEN,3,M,367994
S20,CHITTORGARH,RAJASTHAN,UDAI LAL ANJANA,INC,1998,19,GEN,3,M,399666
S20,BHILWARA,RAJASTHAN,RAMPAL UPADHAYAYA,INC,1998,20,GEN,3,M,356914
S20,PALI,RAJASTHAN,MITHA LAL JAIN,INC,1998,21,GEN,3,M,282369
S20,JALORE,RAJASTHAN,BUTA SINGH,IND,1998,22,SC,3,M,365336
S20,BARMER,RAJASTHAN,COL.SONARAM CHOWDHARY,INC,1998,23,GEN,3,M,446107
S20,JODHPUR,RAJASTHAN,ASHOK GAHLOT,INC,1998,24,GEN,3,M,369780
S20,NAGAUR,RAJASTHAN,RAMRAGHUNATH,INC,1998,25,GEN,3,M,411894
S22,MADRAS NORTH,TAMIL NADU,KUPPUSAMI C,DMK,1998,1,GEN,3,M,401322
S22,MADRAS CENTRAL,TAMIL NADU,MURASOLI MARAN,DMK,1998,2,GEN,3,M,300774
S22,MADRAS SOUTH,TAMIL NADU,BAALU T.R.,DMK,1998,3,GEN,3,M,432913
S22,SRIPERUMBUDUR,TAMIL NADU,"VENUGOPAL, K.",ADMK,1998,4,SC,3,M,326528
S22,CHENGALPATTU,TAMIL NADU,KANCHI PANNEERSELVAM,ADMK,1998,5,GEN,3,M,329239
S22,ARAKKONAM,TAMIL NADU,GOPAL C,ADMK,1998,6,GEN,3,M,359431
S22,VELLORE,TAMIL NADU,SHANMUGAM N.T.,PMK,1998,7,GEN,3,M,331035
S22,TIRUPPATTUR,TAMIL NADU,VENUGOPAL. D,DMK,1998,8,GEN,3,M,322990
S22,VANDAVASI,TAMIL NADU,DURAI M.,PMK,1998,9,GEN,3,M,327010
S22,TINDIVANAM,TAMIL NADU,RAMACHANDRAN N. GINGEE,MDMK,1998,10,GEN,3,M,320141
S22,CUDDALORE,TAMIL NADU,DHAMOTHARAN M.C.,ADMK,1998,11,GEN,3,M,309985
S22,CHIDAMBARAM,TAMIL NADU,ELUMALAI ALIAS EZHILMALAI R.,PMK,1998,12,SC,3,M,305372
S22,DHARMAPURI,TAMIL NADU,PARY MOHAN K.,PMK,1998,13,GEN,3,M,341917
S22,KRISHNAGIRI,TAMIL NADU,MUNUSAMY K.P.,ADMK,1998,14,GEN,3,M,315762
S22,RASIPURAM,TAMIL NADU,SAROJA V.DR.,ADMK,1998,15,SC,3,F,302801
S22,SALEM,TAMIL NADU,RAMAMURTHY K.,IND,1998,16,GEN,3,M,365557
S22,TIRUCHENGODE,TAMIL NADU,PALANISWAMY K.,ADMK,1998,17,GEN,3,M,414992
S22,NILGIRIS,TAMIL NADU,MATHAN M. ALIAS MASTER MATHAN M.,BJP,1998,18,GEN,3,M,322818
S22,GOBICHETTIPALAYAM,TAMIL NADU,CHINNASAMY V.K.,ADMK,1998,19,GEN,3,M,329753
S22,COIMBATORE,TAMIL NADU,RADHAKRISHNAN C.P.,BJP,1998,20,GEN,3,M,449269
S22,POLLACHI,TAMIL NADU,THIYAGARAJAN M.,ADMK,1998,21,SC,3,M,306083
S22,PALANI,TAMIL NADU,GANESHAMURTHI A.,MDMK,1998,22,GEN,3,M,286300
S22,DINDIGUL,TAMIL NADU,SREENIVAASAN C.,ADMK,1998,23,GEN,3,M,276106
S22,MADURAI,TAMIL NADU,SUBRAMANIAN SWAMY,JP,1998,24,GEN,3,M,266202
S22,PERIYAKULAM,TAMIL NADU,MUTHIAH .R,ADMK,1998,25,GEN,3,M,319672
S22,KARUR,TAMIL NADU,THAMBI DURAI.M,ADMK,1998,26,GEN,3,M,327480
S22,TIRUCHIRAPPALLI,TAMIL NADU,RANGARAJAN KUMARAMANGALAM,BJP,1998,27,GEN,3,M,305233
S22,PERAMBALUR,TAMIL NADU,"RAJARETHINAM, P",ADMK,1998,28,SC,3,M,341118
S22,MAYILADUTURAI,TAMIL NADU,"KRISHNAMOORTHY, K.",TMC(M),1998,29,GEN,3,M,286098
S22,NAGAPATTINAM,TAMIL NADU,"SELVARASU, M.",CPI,1998,30,SC,3,M,375589
S22,THANJAVUR,TAMIL NADU,"PALANIMANICKAM, S.S.",DMK,1998,31,GEN,3,M,324344
S22,PUDUKKOTTAI,TAMIL NADU,"PARAMASIVAM, RAJA",ADMK,1998,32,GEN,3,M,288072
S22,SIVAGANGA,TAMIL NADU,"CHIDAMBARAM, P.",TMC(M),1998,33,GEN,3,M,303854
S22,RAMANATHAPURAM,TAMIL NADU,"SATHIAMOORTHY, V.",ADMK,1998,34,GEN,3,M,258978
S22,SIVAKASI,TAMIL NADU,VAIKO,MDMK,1998,35,GEN,3,M,387694
S22,TIRUNELVELI,TAMIL NADU,"JANARTHANAN, R.",ADMK,1998,36,GEN,3,M,247823
S22,TENKASI,TAMIL NADU,"Murugesan,S.",ADMK,1998,37,SC,3,M,270053
S22,TIRUCHENDUR,TAMIL NADU,RAMARAAJAN,ADMK,1998,38,GEN,3,M,264290
S22,NAGERCOIL,TAMIL NADU,"DENNIS, N.",TMC(M),1998,39,GEN,3,M,296611
S24,TEHRI GARHWAL,UTTAR PRADESH,MANABENDRA SHAH,BJP,1998,1,GEN,3,M,262545
S24,GARHWAL,UTTAR PRADESH,MAJ. GEN.(RTD) BHUWAN CHANDRA KHANDURI (A.V.S.M.),BJP,1998,2,GEN,3,M,280258
S24,ALMORA,UTTAR PRADESH,BACHI SINGH RAWAT,BJP,1998,3,GEN,3,M,228414
S24,NAINITAL,UTTAR PRADESH,ILA PANT,BJP,1998,4,GEN,3,F,292761
S24,BIJNOR,UTTAR PRADESH,OMWATI DEVI,SP,1998,5,SC,3,F,282612
S24,AMROHA,UTTAR PRADESH,CHETAN CHAUHAN,BJP,1998,6,GEN,3,M,295603
S24,MORADABAD,UTTAR PRADESH,DR. SHAFIQUR RAHMAN BARQ,SP,1998,7,GEN,3,M,289484
S24,RAMPUR,UTTAR PRADESH,MUKHTAR ABBAS NAQVI,BJP,1998,8,GEN,3,M,265116
S24,SAMBHAL,UTTAR PRADESH,MULAYAM SINGH YADAV,SP,1998,9,GEN,3,M,376828
S24,BUDAUN,UTTAR PRADESH,SALEEM IQBAL SHERVANI,SP,1998,10,GEN,3,M,264583
S24,AONLA,UTTAR PRADESH,RAJVEER SINGH,BJP,1998,11,GEN,3,M,218471
S24,BAREILLY,UTTAR PRADESH,SANTOSH KUMAR GANGWAR,BJP,1998,12,GEN,3,M,314480
S24,PILIBHIT,UTTAR PRADESH,MANEKA GANDHI,IND,1998,13,GEN,3,F,390381
S24,SHAHJAHANPUR,UTTAR PRADESH,SATYAPAL SINGH YADAV,BJP,1998,14,GEN,3,M,208272
S24,KHERI,UTTAR PRADESH,RAVI PRAKASH VERMA,SP,1998,15,GEN,3,M,233668
S24,SHAHABAD,UTTAR PRADESH,RAGHVENDRA SINGH,BJP,1998,16,GEN,3,M,207131
S24,SITAPUR,UTTAR PRADESH,JANARDAN PRASAD MISRA,BJP,1998,17,GEN,3,M,216874
S24,MISRIKH,UTTAR PRADESH,RAM SHANKER,BSP,1998,18,SC,3,M,181618
S24,HARDOI,UTTAR PRADESH,USHA VARMA,SP,1998,19,SC,3,F,206634
S24,LUCKNOW,UTTAR PRADESH,ATAL BEHARI VAJPAYEE,BJP,1998,20,GEN,3,M,431738
S24,MOHANLALGANJ,UTTAR PRADESH,REENA CHAUDHARY,SP,1998,21,SC,3,F,200108
S24,UNNAO,UTTAR PRADESH,DEVI BUX,BJP,1998,22,GEN,3,M,208077
S24,RAE BARELI,UTTAR PRADESH,ASHOK SINGH,BJP,1998,23,GEN,3,M,237204
S24,PRATAPGARH,UTTAR PRADESH,RAM VILAS VEDANTI,BJP,1998,24,GEN,3,M,232927
S24,AMETHI,UTTAR PRADESH,SANJAY SINGH,BJP,1998,25,GEN,3,M,205025
S24,SULTANPUR,UTTAR PRADESH,DEBENDRA BAHADUR RAI,BJP,1998,26,GEN,3,M,269951
S24,AKBARPUR,UTTAR PRADESH,MAYAWATI,BSP,1998,27,SC,3,F,263561
S24,FAIZABAD,UTTAR PRADESH,MITRASEN YADAV,SP,1998,28,GEN,3,M,253331
S24,BARA BANKI,UTTAR PRADESH,BAIJNATH RAWAT,BJP,1998,29,SC,3,M,228368
S24,KAISERGANJ,UTTAR PRADESH,BENI PRASAD VERMA,SP,1998,30,GEN,3,M,264369
S24,BAHRAICH,UTTAR PRADESH,ARIF MOHAMMAD KHAN,BSP,1998,31,GEN,3,M,262360
S24,BALRAMPUR,UTTAR PRADESH,RIZWAN ZAHEER KHAN ALIAS RIZOO BHAIYA,SP,1998,32,GEN,3,M,312831
S24,GONDA,UTTAR PRADESH,KIRTI VADHAN SINGH ALIAS KIRTI VARDHAN SINGH ALIAS RAJA BHAIYA,SP,1998,33,GEN,3,M,278449
S24,BASTI,UTTAR PRADESH,SHRI RAM CHAUHAN,BJP,1998,34,SC,3,M,244233
S24,DOMARIAGANJ,UTTAR PRADESH,RAM PAL SINGH,BJP,1998,35,GEN,3,M,250569
S24,KHALILABAD,UTTAR PRADESH,INDRAJEET MISHRA,BJP,1998,36,GEN,3,M,197149
S24,BANSGAON,UTTAR PRADESH,RAJ NARAIN PASHI,BJP,1998,37,SC,3,M,217433
S24,GORAKHPUR,UTTAR PRADESH,ADITYANATH,BJP,1998,38,GEN,3,M,268428
S24,MAHARAJGANJ,UTTAR PRADESH,PANKAJ CHOUDHARI,BJP,1998,39,GEN,3,M,233361
S24,PADRAUNA,UTTAR PRADESH,RAM NAGINA MISHRA,BJP,1998,40,GEN,3,M,256695
S24,DEORIA,UTTAR PRADESH,MOHAN SINGH,SP,1998,41,GEN,3,M,259804
S24,SALEMPUR,UTTAR PRADESH,HARI KEWAL PRASAD,SAP,1998,42,GEN,3,M,219450
S24,BALLIA,UTTAR PRADESH,CHANDRA SHEKHAR,SJP(R),1998,43,GEN,3,M,260544
S24,GHOSI,UTTAR PRADESH,KALPNATH RAI,SAP,1998,44,GEN,3,M,222126
S24,AZAMGARH,UTTAR PRADESH,AKBAR AHMAD DAMPY,BSP,1998,45,GEN,3,M,249065
S24,LALGANJ,UTTAR PRADESH,DAROGA PRASAD SAROJ,SP,1998,46,SC,3,M,248234
S24,MACHHLISHAHR,UTTAR PRADESH,CHINMAYANAND,BJP,1998,47,GEN,3,M,237895
S24,JAUNPUR,UTTAR PRADESH,PARAS NATH YADAV,SP,1998,48,GEN,3,M,226865
S24,SAIDPUR,UTTAR PRADESH,VIJAY,BJP,1998,49,SC,3,M,231407
S24,GHAZIPUR,UTTAR PRADESH,OM PRAKASH,SP,1998,50,GEN,3,M,265705
S24,CHANDAULI,UTTAR PRADESH,ANAND RATNA MAURYA,BJP,1998,51,GEN,3,M,227219
S24,VARANASI,UTTAR PRADESH,SHANKAR PRASAD JAISWAL,BJP,1998,52,GEN,3,M,277232
S24,ROBERTSGANJ,UTTAR PRADESH,RAM SHAKAL,BJP,1998,53,SC,3,M,261530
S24,MIRZAPUR,UTTAR PRADESH,VIRENDRA SINGH,BJP,1998,54,GEN,3,M,346635
S24,PHULPUR,UTTAR PRADESH,JANG BAHADUR SINGH PATEL,SP,1998,55,GEN,3,M,216124
S24,ALLAHABAD,UTTAR PRADESH,DR. MURLI MANOHAR JOSHI,BJP,1998,56,GEN,3,M,265232
S24,CHAIL,UTTAR PRADESH,SHAILENDRA KUMAR,SP,1998,57,SC,3,M,187049
S24,FATEHPUR,UTTAR PRADESH,ASHOK KUMAR PATEL,BJP,1998,58,GEN,3,M,232131
S24,BANDA,UTTAR PRADESH,RAMESH CHANDRA DWIVEDI,BJP,1998,59,GEN,3,M,184401
S24,HAMIRPUR,UTTAR PRADESH,GANGA CHARAN S/O RAM SWAROOP,BJP,1998,60,GEN,3,M,201810
S24,JHANSI,UTTAR PRADESH,RAJENDRA AGNIHOTRI,BJP,1998,61,GEN,3,M,273333
S24,JALAUN,UTTAR PRADESH,BHANU PRATAP SINGH,BJP,1998,62,SC,3,M,233727
S24,GHATAMPUR,UTTAR PRADESH,KAMAL RANI,BJP,1998,63,SC,3,F,206598
S24,BILHAUR,UTTAR PRADESH,SHYAM BIHARI MISHRA,BJP,1998,64,GEN,3,M,280318
S24,KANPUR,UTTAR PRADESH,JAGAT VEER SINGH DRON,BJP,1998,65,GEN,3,M,335996
S24,ETAWAH,UTTAR PRADESH,SUKHDA MISHRA,BJP,1998,66,GEN,3,F,259980
S24,KANNAUJ,UTTAR PRADESH,PRADEEP KUMAR YADAV,SP,1998,67,GEN,3,M,294065
S24,FARRUKHABAD,UTTAR PRADESH,SWAMI SACHCHIANAND HARI SAKSHI,BJP,1998,68,GEN,3,M,224636
S24,MAINPURI,UTTAR PRADESH,BALRAM SINGH YADAV,SP,1998,69,GEN,3,M,264734
S24,JALESAR,UTTAR PRADESH,PROFESSOR. S.P. SINGH BAGHEL,SP,1998,70,GEN,3,M,265505
S24,ETAH,UTTAR PRADESH,MAHADEEPAK SINGH,BJP,1998,71,GEN,3,M,286982
S24,FIROZABAD,UTTAR PRADESH,PRABHU DAYAL KATHERIA,BJP,1998,72,SC,3,M,263263
S24,AGRA,UTTAR PRADESH,BHAGWAN SHANKAR RAWAT,BJP,1998,73,GEN,3,M,240172
S24,MATHURA,UTTAR PRADESH,TEJVEER,BJP,1998,74,GEN,3,M,303831
S24,HATHRAS,UTTAR PRADESH,KISHAN LAL DILER,BJP,1998,75,SC,3,M,261809
S24,ALIGARH,UTTAR PRADESH,SHEELA GAUTAM,BJP,1998,76,GEN,3,F,292637
S24,KHURJA,UTTAR PRADESH,ASHOK KUMAR PRADHAN,BJP,1998,77,SC,3,M,325791
S24,BULANDSHAHR,UTTAR PRADESH,CHHATTARPAL,BJP,1998,78,GEN,3,M,248212
S24,HAPUR,UTTAR PRADESH,RAMESH CHAND TOMAR,BJP,1998,79,GEN,3,M,341177
S24,MEERUT,UTTAR PRADESH,AMAR PAL SINGH,BJP,1998,80,GEN,3,M,319168
S24,BAGHPAT,UTTAR PRADESH,SOMPAL,BJP,1998,81,GEN,3,M,264736
S24,MUZAFFARNAGAR,UTTAR PRADESH,SOHANVEER SINGH,BJP,1998,82,GEN,3,M,250466
S24,KAIRANA,UTTAR PRADESH,VIRENDRA VERMA,BJP,1998,83,GEN,3,M,289110
S24,SAHARANPUR,UTTAR PRADESH,NAKLI SINGH,BJP,1998,84,GEN,3,M,275103
S24,HARDWAR,UTTAR PRADESH,HARPAL SINGH SATHI,BJP,1998,85,SC,3,M,320229
S25,COOCH BEHAR,WEST BENGAL,AMAR ROYPRADHAN,FBL,1998,1,SC,3,M,396140
S25,ALIPURDUARS,WEST BENGAL,JOACHIM BAXLA,RSP,1998,2,ST,3,M,415006
S25,JALPAIGURI,WEST BENGAL,MINATI SEN,CPM,1998,3,GEN,3,F,426672
S25,DARJEELING,WEST BENGAL,ANANDA PATHAK,CPM,1998,4,GEN,3,M,280589
S25,RAIGANJ,WEST BENGAL,SUBRATA MUKHERJEE,CPM,1998,5,GEN,3,M,350897
S25,BALURGHAT,WEST BENGAL,RANEN BARMAN,RSP,1998,6,SC,3,M,428710
S25,MALDA,WEST BENGAL,ABUL BARKAT ATAUL GHANI KHAN CHOUDHURY,INC,1998,7,GEN,3,M,353117
S25,JANGIPUR,WEST BENGAL,ABUL HASNAT KHAN,CPM,1998,8,GEN,3,M,396761
S25,MURSHIDABAD,WEST BENGAL,MOINUL HASSAN,CPM,1998,9,GEN,3,M,463401
S25,BERHAMPORE,WEST BENGAL,PROMOTHES MUKHERJEE,RSP,1998,10,GEN,3,M,385979
S25,KRISHNAGAR,WEST BENGAL,AJOY MUKHOPADHYAY,CPM,1998,11,GEN,3,M,372490
S25,NABADWIP,WEST BENGAL,ASIM BALA,CPM,1998,12,SC,3,M,463813
S25,BARASAT,WEST BENGAL,DR RANJIT KUMAR PANJA,WBTC,1998,13,GEN,3,M,499181
S25,BASIRHAT,WEST BENGAL,AJAY CHAKRABORTY,CPI,1998,14,GEN,3,M,425442
S25,JOYNAGAR,WEST BENGAL,SANAT KUMAR MANDAL,RSP,1998,15,SC,3,M,406745
S25,MATHURAPUR,WEST BENGAL,RADHIKA RANJAN PRAMANIK,CPM,1998,16,SC,3,M,393635
S25,DIAMOND HARBOUR,WEST BENGAL,SAMIK LAHIRI,CPM,1998,17,GEN,3,M,405048
S25,JADAVPUR,WEST BENGAL,KRISHNA BOSE,WBTC,1998,18,GEN,3,F,514338
S25,BARRACKPORE,WEST BENGAL,TARIT BARAN TOPDAR,CPM,1998,19,GEN,3,M,383054
S25,DUM DUM,WEST BENGAL,TAPAN SIKDAR,BJP,1998,20,GEN,3,M,631383
S25,CALCUTTA NORTH WEST,WEST BENGAL,SUDIP BANDYOPADHYAY,WBTC,1998,21,GEN,3,M,226832
S25,CALCUTTA NORTH EAST,WEST BENGAL,AJIT KUMAR PANJA,WBTC,1998,22,GEN,3,M,310361
S25,CALCUTTA SOUTH,WEST BENGAL,MAMATA BANERJEE,WBTC,1998,23,GEN,3,F,503551
S25,HOWRAH,WEST BENGAL,DR BIKRAM SARKAR,WBTC,1998,24,GEN,3,M,437224
S25,ULUBERIA,WEST BENGAL,HANNAN MOLLAH,CPM,1998,25,GEN,3,M,404000
S25,SERAMPORE,WEST BENGAL,AKBOR ALI KHANDOKER,WBTC,1998,26,GEN,3,M,439269
S25,HOOGHLY,WEST BENGAL,RUPCHAND PAL,CPM,1998,27,GEN,3,M,431229
S25,ARAMBAGH,WEST BENGAL,ANIL BASU,CPM,1998,28,GEN,3,M,521507
S25,PANSKURA,WEST BENGAL,GEETA MUKHERJEE,CPI,1998,29,GEN,3,F,450092
S25,TAMLUK,WEST BENGAL,LAKSHMAN CHANDRA SETH,CPM,1998,30,GEN,3,M,477516
S25,CONTAI,WEST BENGAL,SUDHIR GIRI,CPM,1998,31,GEN,3,M,394017
S25,MIDNAPORE,WEST BENGAL,INDRAJIT GUPTA,CPI,1998,32,GEN,3,M,452671
S25,JHARGRAM,WEST BENGAL,MURMU RUPCHAND,CPM,1998,33,ST,3,M,455625
S25,PURULIA,WEST BENGAL,BIR SINGH MAHAT0,FBL,1998,34,GEN,3,M,376313
S25,BANKURA,WEST BENGAL,ACHARIA BASUDEB,CPM,1998,35,GEN,3,M,369695
S25,VISHNUPUR,WEST BENGAL,SANDHYA BAURI,CPM,1998,36,SC,3,F,479727
S25,DURGAPUR,WEST BENGAL,KHAN SUNIL,CPM,1998,37,SC,3,M,468449
S25,ASANSOL,WEST BENGAL,BIKASH CHOWDHURY,CPM,1998,38,GEN,3,M,355382
S25,BURDWAN,WEST BENGAL,SAR NIKHILANANDA,CPM,1998,39,GEN,3,M,578825
S25,KATWA,WEST BENGAL,ZAHEDI MAHBOOB,CPM,1998,40,GEN,3,M,470543
S25,BOLPUR,WEST BENGAL,SOMNATH CHATTERJEE,CPM,1998,41,GEN,3,M,470645
S25,BIRBHUM,WEST BENGAL,DOME RAM CHANDRA,CPM,1998,42,SC,3,M,380314
U05,NEW DELHI,DELHI,JAGMOHAN,BJP,1998,1,GEN,3,M,139905
U05,SOUTH DELHI,DELHI,SUSHMA SWARAJ,BJP,1998,2,GEN,3,F,331756
U05,OUTER DELHI,DELHI,KRISHAN LAL SHARMA,BJP,1998,3,GEN,3,M,715170
U05,EAST DELHI,DELHI,LAL BIHARI TIWARI,BJP,1998,4,GEN,3,M,563083
U05,CHANDNI CHOWK,DELHI,VIJAY GOEL,BJP,1998,5,GEN,3,M,79546
U05,DELHI SADAR,DELHI,MADAN LAL KHURANA,BJP,1998,6,GEN,3,M,168733
U05,KAROL BAGH,DELHI,MEIRA KUMAR,INC,1998,7,SC,3,F,145887
